const,inflection,rate,b_asymptote,pop_density,id
-0.0036058842975867666,0.012592446492738156,0.0027173845501237224,0.9322427675410186,-0.013735953153613279,1KME5484N8501
-6.275326569900604e-05,0.012994510411211933,0.003031662595060618,0.9777443473384005,-0.007449257898887036,1KME5484N8502
0.015018526747116956,0.013699183983801945,0.003519697444338242,1.0111507152347445,-0.05973958693642697,1KME5484N8504
0.03590156304416075,0.013993272493103556,0.003714849483610316,0.9787704783418565,-0.08942989086157557,1KME5484N8505
0.06197410852657258,0.01467659790357979,0.004186519929098226,0.9539503285707148,-0.15846187606931308,1KME5484N8508
-0.17419561344524648,0.01786102071567107,0.0021026874666144725,0.8174700793632994,-0.09784400836203945,1KME5485N8491
-0.20800457004111222,0.016937804000284155,0.0016892356623958902,0.7860031416990347,-0.05392941983973496,1KME5485N8492
-0.16014399896716625,0.014239833548217456,0.000687792191235785,0.7912615926579311,-0.1458361798163474,1KME5485N8495
-0.1104616357128661,0.013606241192191375,0.0003760824738288037,0.8197790747405076,-0.21083736932132582,1KME5485N8496
-0.0585838384986691,0.01283347653681267,0.0007804376517760248,0.8697487300859896,-0.44112713626677535,1KME5485N8497
-0.016462075317416922,0.012203569583859179,0.001289941426858765,0.9338465755371261,-0.4391236464151299,1KME5485N8498
0.008777650207992727,0.012249180492860922,0.0017730157502668475,1.0556047740015726,-0.31385045240065185,1KME5485N8499
0.018933141944445574,0.01258171564630332,0.002197064097780408,1.2241487499795567,-0.19222587457215012,1KME5485N8500
0.024953468940170826,0.012599000741331908,0.0025665552486497404,1.2445627096671696,-0.13162566150900648,1KME5485N8501
0.026704298326693132,0.013372180329830669,0.0031652932183017166,1.0125190072619428,-0.13719362006892605,1KME5485N8503
0.031679092056128094,0.013631467406838672,0.0034062929244180543,0.9765008263835111,-0.1444036024936981,1KME5485N8504
0.04378822855945835,0.013939068988958385,0.003615454942615506,0.9697575169205317,-0.14353938900162802,1KME5485N8505
-0.1563262218537254,0.018427927860243207,0.0022846705860493093,0.8250413712484465,-0.10755726596678447,1KME5486N8490
-0.17586755214864214,0.017683009747240106,0.002005568719766114,0.8052353294644201,-0.08833507491066019,1KME5486N8491
-0.17701392681505645,0.015222298772700368,0.000874758935232975,0.7765859918747916,-0.12191327544881111,1KME5486N8494
-0.04129152554353001,0.013196884260340817,0.0007402925618486514,0.8582404056494121,-0.315315150676127,1KME5486N8497
0.037648019976813774,0.012673968963960745,0.002066487436639275,1.4506176591464754,-0.30435255002923206,1KME5486N8500
0.0381639824494119,0.013067122540041947,0.00275991348548468,1.1394829261827553,-0.25998906116720716,1KME5486N8502
0.03822942006875577,0.013379462325024717,0.0030416619986889356,0.9943606697454446,-0.2522014477016798,1KME5486N8503
0.043105257291017544,0.013695689768847764,0.0032872100257670582,0.944819876224057,-0.22805050955423237,1KME5486N8504
0.053695328206451814,0.01398643765887951,0.0035013901466650296,0.9621700816229997,-0.19480811115916793,1KME5486N8505
